timestamp,test_id,index_point,position,position_gb,extract_length,gztool_time,estimated_linear_time,speedup,success,data_length,compression_ratio,file_size_gb,compressed_size_mb,data_sample
2025-05-23T18:39:18.688539,1,123,1321078264,1.2303500100970268,1000,0.004852771759033203,6.299392051696778,1298.1018610592514,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"080,12891,8833,10147,8783,6882,14105,13518,7509,1469,13543,9485,3089,10799,2502,10031,10112,8261,641"
2025-05-23T18:39:18.702921,2,42,451099895,0.420119515620172,1000,0.009059667587280273,2.151011919975281,237.42724545382774,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,""",""18"",""20"",""25"",""32"",""33"",""49"",""50"",""54"",""55"",""57"",""58"",""60"",""62"",""65"",""71"",""72"",""81"",""99""],""expira"
2025-05-23T18:39:18.717985,3,412,4425075162,4.121172392740846,1000,0.009588956832885742,21.10040265083313,2200.4898988040477,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"5,14355,7959,10645,2175,3141,753,7497,1190,7926,13785,4661,13256,5438,14033,12182,5215,8867,14239,22"
2025-05-23T18:39:18.734063,4,400,4296189478,4.001138245686889,1000,0.010868072509765625,20.48582781791687,1884.9550184275186,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"2,10049,4496,9999,10355,4883,9899,4477,10024,4115,7586,9337,6999,12758,12271,2610,12527,14197,7801,1"
2025-05-23T18:39:18.744107,5,200,2148094739,2.0005691228434443,1000,0.005148172378540039,10.242913908958435,1989.6213948964944,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"13344,1047,9236,997,1395,2311,4518,758,4897,4260,2807,6946,1385,5749,12493,13459,12393,12385,10484,3"
2025-05-23T18:39:18.753917,6,264,2835485055,2.6407512417063117,1000,0.005435943603515625,13.520646357536316,2487.2675921052632,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"""71"",""72"",""81"",""99""],""expiration_date"":""9999-12-31"",""negotiated_type"":""derived"",""billing_class"":""ins"
2025-05-23T18:39:18.769187,7,52,558504632,0.5201479718089104,1000,0.009525060653686523,2.6631576156616212,279.5948196540763,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"12746,11128,4740,9749,11732,12770,9750,6404,4503,4372,2551,8757,13150,13883,10893,2726,10479,9717,20"
2025-05-23T18:39:18.784594,8,34,365176105,0.3400967502966523,1000,0.010651826858520508,1.7412953615188598,163.47387022405263,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"72"",""81"",""99""],""expiration_date"":""9999-12-31"",""negotiated_type"":""derived"",""billing_class"":""instituti"
2025-05-23T18:39:18.795954,9,251,2695858897,2.510714248754084,1000,0.006596803665161133,12.85485695362091,1948.6493165636632,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"089,11576,6633,2973,9319,4832,12005,1509,11468,12303,8682,2294,10402,443,11187,13344,1047,9236,997,1"
2025-05-23T18:39:18.805393,10,335,3598058687,3.350953279994428,1000,0.005021095275878906,17.15688079357147,3416.95981671415,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,",8615,12746,4740,11128,9749,11732,12770,9750,6404,4503,4372,2551,8757,13150,13883,10893,2726,10479,9"
2025-05-23T18:39:18.816858,11,81,869978369,0.8102304944768548,1000,0.007189035415649414,4.148380131721496,577.0426617583656,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"""99""],""expiration_date"":""9999-12-31"",""negotiated_type"":""derived"",""billing_class"":""institutional"",""bi"
2025-05-23T18:39:18.827291,12,269,2889187424,2.690765470266342,1000,0.00623321533203125,13.776719207763671,2210.2106976744185,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"0605,11571,4596,10099,10455,1,5373,11232,1265,14355,7959,10645,2175,3141,753,7497,1190,7926,13785,46"
2025-05-23T18:39:18.841057,13,133,1428483001,1.3303784662857652,1000,0.009471893310546875,6.811537747383118,719.1315953483689,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"12"",""13"",""14"",""15"",""16"",""17"",""18"",""20"",""25"",""32"",""33"",""49"",""50"",""54"",""55"",""57"",""58"",""60"",""62"",""65"","""
2025-05-23T18:39:18.854118,14,400,4296189478,4.001138245686889,1000,0.008952140808105469,20.48582781791687,2288.3719388516033,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"2,10049,4496,9999,10355,4883,9899,4477,10024,4115,7586,9337,6999,12758,12271,2610,12527,14197,7801,1"
2025-05-23T18:39:18.861714,15,200,2148094739,2.0005691228434443,1000,0.0034189224243164062,10.242913908958435,2995.948032078103,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"13344,1047,9236,997,1395,2311,4518,758,4897,4260,2807,6946,1385,5749,12493,13459,12393,12385,10484,3"
2025-05-23T18:39:18.870813,16,215,2309201844,2.1506118066608906,1000,0.005132198333740234,11.01113245010376,2145.500180247143,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"645,2175,3141,753,7497,1190,7926,13785,4661,13256,5438,14033,12182,5215,8867,14239,2290,3256,2727,40"
2025-05-23T18:39:18.881233,17,306,3286584950,3.0608707573264837,1000,0.006501913070678711,15.671658277511597,2410.31494994683,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"395,997,9236,2311,4518,758,4897,4260,2807,6946,1385,5749,12493,13459,12393,12385,10484,38,873,9855,1"
2025-05-23T18:39:18.891887,18,70,751833158,0.7001991923898458,1000,0.00653386116027832,3.5850198650360108,548.6832023353403,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"864,10650,4691,11864,5674,3904,11127,5087,9095,3542,1335,11252,8458,6557,6326,2268,14036,3582,1681,9"
2025-05-23T18:39:18.904992,19,158,1696994843,1.5804496062919497,1000,0.00927591323852539,8.091901984214783,872.356368169434,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"095,8267,6416,13639,7630,4880,10202,12490,14210,10639,672,11953,11772,7127,10904,5432,3581,12655,723"
2025-05-23T18:39:18.916294,20,305,3275844477,3.0508679123595357,1000,0.007006168365478516,15.620443711280823,2229.5273102838087,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"7,807,14295,11857,5817,3560,3510,9369,14254,5080,6394,2823,14104,4493,2592,4699,7783,6419,2848,9584,"
2025-05-23T18:39:18.927543,21,69,741092684,0.6901963464915752,1000,0.006872653961181641,3.533805294036865,514.1835037813086,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"15,7586,9337,6999,12758,12271,2610,12527,14197,7801,11940,11453,14147,72,13073,13510,7114,13460,1297"
2025-05-23T18:39:18.937330,22,318,3415470635,3.1809049053117633,1000,0.005921125411987305,16.28623311519623,2750.530006039863,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"8,7792,11344,1602,4246,188,5023,12683,7130,12633,4155,1948,7982,9914,8063,12898,9196,5088,4501,4938,"
2025-05-23T18:39:18.950678,23,353,3791387214,3.531004501506686,1000,0.009536981582641602,18.078743047714234,1895.6462158446038,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"2576,12493,4683,12393,6434,7798,13657,38,9855,1689,10632,9268,10888,8550,7186,6699,790,4492,14409,48"
2025-05-23T18:39:18.965863,24,365,3920272898,3.651038648560643,1000,0.009971857070922852,18.69331788063049,1874.6074826060967,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"1,12867,10378,8883,5145,4245,3098,790,3571,2534,13546,2723,4515],""negotiated_prices"":[{""negotiated_r"
2025-05-23T18:39:18.978090,25,164,1761437686,1.6404666807502508,1000,0.008445024490356445,8.399189405441284,994.5725338076282,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"0,11387,9049,3271,12164,8949,1320,13428,4610,4560,7644,11652,321,3842,7007,221,9245,7394,8708,6370,5"
2025-05-23T18:39:18.991156,26,363,3898791951,3.6310329576954246,1000,0.008772850036621094,18.590888743400573,2119.139010218502,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"ed_type"":""derived"",""billing_class"":""institutional"",""billing_code_modifier"":[""62""],""additional_inform"
2025-05-23T18:39:19.001750,27,88,945161685,0.8802504139021039,1000,0.006434917449951172,4.506882119178772,700.3791663579103,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"3992,1297,10371,660,10619,6430,652,10438,4000,6686,1662,4627,11371,6784,4090,2676,6726,115,12760,280"
2025-05-23T18:39:19.011659,28,248,2663637476,2.480705711990595,1000,0.006039142608642578,12.701213245391846,2103.1484216344256,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"""03"",""04"",""05"",""06"",""07"",""08"",""09"",""10"",""11"",""12"",""13"",""14"",""15"",""16"",""17"",""18"",""20"",""25"",""32"",""33"","
2025-05-23T18:39:19.025016,29,158,1696994843,1.5804496062919497,1000,0.009026050567626953,8.091901984214783,896.5052792012256,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"095,8267,6416,13639,7630,4880,10202,12490,14210,10639,672,11953,11772,7127,10904,5432,3581,12655,723"
2025-05-23T18:39:19.034713,30,95,1020345001,0.950270333327353,1000,0.0054931640625,4.865384106636047,885.7161467013889,True,1000,0.15548462867388402,4.201195158064365,668.8985795974731,"0489,5067,8638,8232,8182,5794,9671,13679,13142,11241,9340,8934,14306,12405,11868,12174,8116,10192,25"
